"Centro Nacional de Control de Energia"
"Programa de Generacion de las Unidades representadas por el Generador de Intermediacion (GI) (Calculo ExPost)(No incluye importacion)					"
"Sistema Interconectado Nacional"
"Reporte diario"
"Fecha: 10/jul/2025"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 08/sep/2025 01:20:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Datos horarios:"
"Codigo"," Hora"," Potencia Media (MW)"
"IXB2U98316COSV2","15","          0.000"
"IXB2U98316COSV2","16","          0.000"
"IXB2U98316COSV2","17","          0.000"
"IXB2U98316COSV2","18","          0.000"
"IXB2U98316COSV2","19","          0.000"
"IXB2U98316COSV2","20","          0.000"
"IXB2U98316COSV2","21","          0.000"
"IXB2U98316COSV2","22","          0.000"
"IXB2U98316COSV2","23","          0.000"
"IXB2U98316COSV2","24","          0.000"
"IXB2U9EK7JE2678","1","          2.101"
"IXB2U9EK7JE2678","2","          0.653"
"IXB2U9EK7JE2678","3","          0.141"
"IXB2U9EK7JE2678","4","          0.778"
"IXB2U9EK7JE2678","5","          0.663"
"IXB2U9EK7JE2678","6","          0.410"
"IXB2U9EK7JE2678","7","          0.206"
"IXB2U9EK7JE2678","8","          0.732"
"IXB2U9EK7JE2678","9","          0.267"
"IXB2U9EK7JE2678","10","          0.000"
"IXB2U9EK7JE2678","11","          0.151"
"IXB2U9EK7JE2678","12","          0.309"
"IXB2U9EK7JE2678","13","          0.634"
"IXB2U9EK7JE2678","14","          1.125"
"IXB2U9EK7JE2678","15","          1.587"
"IXB2U9EK7JE2678","16","          1.791"
"IXB2U9EK7JE2678","17","          0.904"
"IXB2U9EK7JE2678","18","          1.286"
"IXB2U9EK7JE2678","19","          4.399"
"IXB2U9EK7JE2678","20","          1.124"
"IXB2U9EK7JE2678","21","          3.026"
"IXB2U9EK7JE2678","22","          3.033"
"IXB2U9EK7JE2678","23","          5.191"
"IXB2U9EK7JE2678","24","          7.732"
"IXB2U9EOGOT4P1Y","1","         67.421"
"IXB2U9EOGOT4P1Y","2","         62.005"
"IXB2U9EOGOT4P1Y","3","         70.666"
"IXB2U9EOGOT4P1Y","4","         53.132"
"IXB2U9EOGOT4P1Y","5","         22.073"
"IXB2U9EOGOT4P1Y","6","          8.500"
"IXB2U9EOGOT4P1Y","7","          9.994"
"IXB2U9EOGOT4P1Y","8","         33.219"
"IXB2U9EOGOT4P1Y","9","         34.842"
"IXB2U9EOGOT4P1Y","10","         48.137"
"IXB2U9EOGOT4P1Y","11","         78.866"
"IXB2U9EOGOT4P1Y","12","         86.029"
"IXB2U9EOGOT4P1Y","13","         93.466"
"IXB2U9EOGOT4P1Y","14","         96.308"
"IXB2U9EOGOT4P1Y","15","         99.286"
"IXB2U9EOGOT4P1Y","16","         95.458"
"IXB2U9EOGOT4P1Y","17","         97.906"
"IXB2U9EOGOT4P1Y","18","        101.709"
"IXB2U9EOGOT4P1Y","19","         85.830"
"IXB2U9EOGOT4P1Y","20","         82.807"
"IXB2U9EOGOT4P1Y","21","         81.841"
"IXB2U9EOGOT4P1Y","22","         85.035"
"IXB2U9EOGOT4P1Y","23","        102.940"
"IXB2U9EOGOT4P1Y","24","         98.926"
"IXB2U9IDKFFOJS4","1","         13.858"
"IXB2U9IDKFFOJS4","2","         14.408"
"IXB2U9IDKFFOJS4","3","          8.248"
"IXB2U9IDKFFOJS4","4","         17.474"
"IXB2U9IDKFFOJS4","5","         22.774"
"IXB2U9IDKFFOJS4","6","         35.750"
"IXB2U9IDKFFOJS4","7","         18.627"
"IXB2U9IDKFFOJS4","8","         27.243"
"IXB2U9IDKFFOJS4","9","         10.271"
"IXB2U9IDKFFOJS4","10","          7.648"
"IXB2U9IDKFFOJS4","11","         18.874"
"IXB2U9IDKFFOJS4","12","         32.095"
"IXB2U9IDKFFOJS4","13","         34.059"
"IXB2U9IDKFFOJS4","14","         43.561"
"IXB2U9IDKFFOJS4","15","         45.446"
"IXB2U9IDKFFOJS4","16","         41.552"
"IXB2U9IDKFFOJS4","17","         46.093"
"IXB2U9IDKFFOJS4","18","         42.790"
"IXB2U9IDKFFOJS4","19","         42.111"
"IXB2U9IDKFFOJS4","20","         42.544"
"IXB2U9IDKFFOJS4","21","         33.009"
"IXB2U9IDKFFOJS4","22","         30.594"
"IXB2U9IDKFFOJS4","23","         21.341"
"IXB2U9IDKFFOJS4","24","         17.188"
"IXB2U9M38C3OELQ","1","         54.926"
"IXB2U9M38C3OELQ","2","         65.340"
"IXB2U9M38C3OELQ","3","         35.108"
"IXB2U9M38C3OELQ","4","         25.617"
"IXB2U9M38C3OELQ","5","         46.631"
"IXB2U9M38C3OELQ","6","         20.943"
"IXB2U9M38C3OELQ","7","         10.431"
"IXB2U9M38C3OELQ","8","         38.102"
"IXB2U9M38C3OELQ","9","         47.567"
"IXB2U9M38C3OELQ","10","         54.895"
"IXB2U9M38C3OELQ","11","         53.901"
"IXB2U9M38C3OELQ","12","         51.729"
"IXB2U9M38C3OELQ","13","         51.154"
"IXB2U9M38C3OELQ","14","         59.402"
"IXB2U9M38C3OELQ","15","         61.614"
"IXB2U9M38C3OELQ","16","         63.352"
"IXB2U9M38C3OELQ","17","         70.887"
"IXB2U9M38C3OELQ","18","         69.370"
"IXB2U9M38C3OELQ","19","         61.021"
"IXB2U9M38C3OELQ","20","         52.492"
"IXB2U9M38C3OELQ","21","         43.371"
"IXB2U9M38C3OELQ","22","         21.579"
"IXB2U9M38C3OELQ","23","          9.725"
"IXB2U9M38C3OELQ","24","         23.109"
"IXB2UA4TOGGYC7W","1","          0.000"
"IXB2UA4TOGGYC7W","2","          0.000"
"IXB2UA4TOGGYC7W","3","          0.000"
"IXB2UA4TOGGYC7W","4","          0.000"
"IXB2UA4TOGGYC7W","5","          0.000"
"IXB2UA4TOGGYC7W","6","          0.000"
"IXB2UA4TOGGYC7W","7","          0.000"
"IXB2UA4TOGGYC7W","8","          0.000"
"IXB2UA4TOGGYC7W","9","          0.000"
"IXB2UA4TOGGYC7W","10","          0.000"
"IXB2UA4TOGGYC7W","11","          0.000"
"IXB2UA4TOGGYC7W","12","          0.000"
"IXB2UA4TOGGYC7W","13","          0.000"
"IXB2UA4TOGGYC7W","14","          0.000"
"IXB2UA4TOGGYC7W","15","          0.000"
"IXB2UA4TOGGYC7W","16","          0.000"
"IXB2UA4TOGGYC7W","17","          0.000"
"IXB2UA4TOGGYC7W","18","          0.000"
"IXB2UA4TOGGYC7W","19","          0.000"
"IXB2UA4TOGGYC7W","20","          0.000"
"IXB2UA4TOGGYC7W","21","          0.000"
"IXB2UA4TOGGYC7W","22","          0.000"
"IXB2UA4TOGGYC7W","23","          0.000"
"IXB2UA4TOGGYC7W","24","          0.000"
"IXB2UA4Z5S5BO3X","1","          0.000"
"IXB2UA4Z5S5BO3X","2","          0.000"
"IXB2UA4Z5S5BO3X","3","          0.000"
"IXB2UA4Z5S5BO3X","4","          0.000"
"IXB2UA4Z5S5BO3X","5","          0.000"
"IXB2UA4Z5S5BO3X","6","          0.000"
"IXB2UA4Z5S5BO3X","7","          0.000"
"IXB2UA4Z5S5BO3X","8","          0.000"
"IXB2UA4Z5S5BO3X","9","          0.000"
"IXB2UA4Z5S5BO3X","10","          0.000"
"IXB2UA4Z5S5BO3X","11","          0.000"
"IXB2UA4Z5S5BO3X","12","          0.000"
"IXB2UA4Z5S5BO3X","13","          0.000"
"IXB2UA4Z5S5BO3X","14","          0.000"
"IXB2UA4Z5S5BO3X","15","          0.000"
"IXB2UA4Z5S5BO3X","16","          0.000"
"IXB2UA4Z5S5BO3X","17","          0.000"
"IXB2UA4Z5S5BO3X","18","          0.000"
"IXB2UA4Z5S5BO3X","19","          0.000"
"IXB2UA4Z5S5BO3X","20","          0.000"
"IXB2UA4Z5S5BO3X","21","          0.000"
"IXB2UA4Z5S5BO3X","22","          0.000"
"IXB2UA4Z5S5BO3X","23","          0.000"
"IXB2UA4Z5S5BO3X","24","          0.000"
"IXB2UA8NJGW93BW","1","          0.000"
"IXB2UA8NJGW93BW","2","          0.000"
"IXB2UA8NJGW93BW","3","          0.000"
"IXB2UA8NJGW93BW","4","          0.000"
"IXB2UA8NJGW93BW","5","          0.000"
"IXB2UA8NJGW93BW","6","          0.000"
"IXB2UA8NJGW93BW","7","          0.000"
"IXB2UA8NJGW93BW","8","          0.000"
"IXB2UA8NJGW93BW","9","          0.000"
"IXB2UA8NJGW93BW","10","          0.000"
"IXB2UA8NJGW93BW","11","          0.000"
"IXB2UA8NJGW93BW","12","          0.000"
"IXB2UA8NJGW93BW","13","          0.000"
"IXB2UA8NJGW93BW","14","          0.000"
"IXB2UA8NJGW93BW","15","          0.000"
"IXB2UA8NJGW93BW","16","          0.000"
"IXB2UA8NJGW93BW","17","          0.000"
"IXB2UA8NJGW93BW","18","          0.000"
"IXB2UA8NJGW93BW","19","          0.000"
"IXB2UA8NJGW93BW","20","          0.000"
"IXB2UA8NJGW93BW","21","          0.000"
"IXB2UA8NJGW93BW","22","          0.000"
"IXB2UA8NJGW93BW","23","          0.000"
"IXB2UA8NJGW93BW","24","          0.000"
"IXB2UABJBRJUAY8","1","         14.982"
"IXB2UABJBRJUAY8","2","         15.549"
"IXB2UABJBRJUAY8","3","         15.524"
"IXB2UABJBRJUAY8","4","         16.027"
"IXB2UABJBRJUAY8","5","         18.506"
"IXB2UABJBRJUAY8","6","         20.241"
"IXB2UABJBRJUAY8","7","         23.530"
"IXB2UABJBRJUAY8","8","         21.555"
"IXB2UABJBRJUAY8","9","         22.110"
"IXB2UABJBRJUAY8","10","         24.913"
"IXB2UABJBRJUAY8","11","         23.892"
"IXB2UABJBRJUAY8","12","         23.538"
"IXB2UABJBRJUAY8","13","         21.789"
"IXB2UABJBRJUAY8","14","         20.544"
"IXB2UABJBRJUAY8","15","         18.808"
"IXB2UABJBRJUAY8","16","         21.014"
"IXB2UABJBRJUAY8","17","         23.776"
"IXB2UABJBRJUAY8","18","         23.317"
"IXB2UABJBRJUAY8","19","         21.869"
"IXB2UABJBRJUAY8","20","         23.883"
"IXB2UABJBRJUAY8","21","         21.539"
"IXB2UABJBRJUAY8","22","         19.710"
"IXB2UABJBRJUAY8","23","         16.107"
"IXB2UABJBRJUAY8","24","          9.892"
"IXB2UAGYJJGB0BD","1","          0.231"
"IXB2UAGYJJGB0BD","2","          0.213"
"IXB2UAGYJJGB0BD","3","          0.227"
"IXB2UAGYJJGB0BD","4","          0.207"
"IXB2UAGYJJGB0BD","5","          0.181"
"IXB2UAGYJJGB0BD","6","          0.138"
"IXB2UAGYJJGB0BD","7","          0.092"
"IXB2UAGYJJGB0BD","8","          0.160"
"IXB2UAGYJJGB0BD","9","          0.239"
"IXB2UAGYJJGB0BD","10","          0.343"
"IXB2UAGYJJGB0BD","11","          0.368"
"IXB2UAGYJJGB0BD","12","          0.366"
"IXB2UAGYJJGB0BD","13","          0.391"
"IXB2UAGYJJGB0BD","14","          0.351"
"IXB2UAGYJJGB0BD","15","          0.167"
"IXB2UAGYJJGB0BD","16","          0.205"
"IXB2UAGYJJGB0BD","17","          0.273"
"IXB2UAGYJJGB0BD","18","          0.265"
"IXB2UAGYJJGB0BD","19","          0.257"
"IXB2UAGYJJGB0BD","20","          0.233"
"IXB2UAGYJJGB0BD","21","          0.178"
"IXB2UAGYJJGB0BD","22","          0.175"
"IXB2UAGYJJGB0BD","23","          0.213"
"IXB2UAGYJJGB0BD","24","          0.272"
"IXB2UAMWHYQE54L","1","          0.000"
"IXB2UAMWHYQE54L","2","          0.000"
"IXB2UAMWHYQE54L","3","          0.000"
"IXB2UAMWHYQE54L","4","          0.000"
"IXB2UAMWHYQE54L","5","          0.000"
"IXB2UAMWHYQE54L","6","          0.000"
"IXB2UAMWHYQE54L","7","          0.000"
"IXB2UAMWHYQE54L","8","          0.000"
"IXB2UAMWHYQE54L","9","          0.000"
"IXB2UAMWHYQE54L","10","          0.000"
"IXB2UAMWHYQE54L","11","          0.000"
"IXB2UAMWHYQE54L","12","          0.000"
"IXB2UAMWHYQE54L","13","          0.000"
"IXB2UAMWHYQE54L","14","          0.000"
"IXB2UAMWHYQE54L","15","          0.000"
"IXB2UAMWHYQE54L","16","          0.000"
"IXB2UAMWHYQE54L","17","          0.000"
"IXB2UAMWHYQE54L","18","          0.000"
"IXB2UAMWHYQE54L","19","          0.000"
"IXB2UAMWHYQE54L","20","          0.000"
"IXB2UAMWHYQE54L","21","          0.000"
"IXB2UAMWHYQE54L","22","          0.000"
"IXB2UAMWHYQE54L","23","          0.000"
"IXB2UAMWHYQE54L","24","          0.000"
"IXB2UAT8MBR5EWN","1","          0.000"
"IXB2UAT8MBR5EWN","2","          0.000"
"IXB2UAT8MBR5EWN","3","          0.000"
"IXB2UAT8MBR5EWN","4","          0.000"
"IXB2UAT8MBR5EWN","5","          0.000"
"IXB2UAT8MBR5EWN","6","          0.000"
"IXB2UAT8MBR5EWN","7","          0.000"
"IXB2UAT8MBR5EWN","8","          0.000"
"IXB2UAT8MBR5EWN","9","          0.000"
"IXB2UAT8MBR5EWN","10","          0.000"
"IXB2UAT8MBR5EWN","11","          0.000"
"IXB2UAT8MBR5EWN","12","          0.000"
"IXB2UAT8MBR5EWN","13","          0.000"
"IXB2UAT8MBR5EWN","14","          0.000"
"IXB2UAT8MBR5EWN","15","          0.000"
"IXB2UAT8MBR5EWN","16","          0.000"
"IXB2UAT8MBR5EWN","17","          0.000"
"IXB2UAT8MBR5EWN","18","          0.000"
"IXB2UAT8MBR5EWN","19","          0.000"
"IXB2UAT8MBR5EWN","20","          0.000"
"IXB2UAT8MBR5EWN","21","          0.000"
"IXB2UAT8MBR5EWN","22","          0.000"
"IXB2UAT8MBR5EWN","23","          0.000"
"IXB2UAT8MBR5EWN","24","          0.000"
"IXB2UATJ97I7GI3","1","         40.002"
"IXB2UATJ97I7GI3","2","         40.289"
"IXB2UATJ97I7GI3","3","         40.170"
"IXB2UATJ97I7GI3","4","         40.478"
"IXB2UATJ97I7GI3","5","         40.814"
"IXB2UATJ97I7GI3","6","         40.967"
"IXB2UATJ97I7GI3","7","         40.822"
"IXB2UATJ97I7GI3","8","         40.173"
"IXB2UATJ97I7GI3","9","         40.583"
"IXB2UATJ97I7GI3","10","         39.913"
"IXB2UATJ97I7GI3","11","         39.521"
"IXB2UATJ97I7GI3","12","         39.603"
"IXB2UATJ97I7GI3","13","         39.994"
"IXB2UATJ97I7GI3","14","         39.929"
"IXB2UATJ97I7GI3","15","         39.754"
"IXB2UATJ97I7GI3","16","         39.670"
"IXB2UATJ97I7GI3","17","         39.009"
"IXB2UATJ97I7GI3","18","         38.833"
"IXB2UATJ97I7GI3","19","         38.994"
"IXB2UATJ97I7GI3","20","         39.702"
"IXB2UATJ97I7GI3","21","         39.590"
"IXB2UATJ97I7GI3","22","         39.923"
"IXB2UATJ97I7GI3","23","         39.971"
"IXB2UATJ97I7GI3","24","         40.136"
"IXB2UBJ89M9GY5Z","1","         51.871"
"IXB2UBJ89M9GY5Z","2","         52.189"
"IXB2UBJ89M9GY5Z","3","         52.211"
"IXB2UBJ89M9GY5Z","4","         52.178"
"IXB2UBJ89M9GY5Z","5","         52.077"
"IXB2UBJ89M9GY5Z","6","         52.083"
"IXB2UBJ89M9GY5Z","7","         52.074"
"IXB2UBJ89M9GY5Z","8","         51.903"
"IXB2UBJ89M9GY5Z","9","         51.978"
"IXB2UBJ89M9GY5Z","10","         51.743"
"IXB2UBJ89M9GY5Z","11","         51.553"
"IXB2UBJ89M9GY5Z","12","         51.278"
"IXB2UBJ89M9GY5Z","13","         51.120"
"IXB2UBJ89M9GY5Z","14","         51.228"
"IXB2UBJ89M9GY5Z","15","         51.247"
"IXB2UBJ89M9GY5Z","16","         51.124"
"IXB2UBJ89M9GY5Z","17","         51.084"
"IXB2UBJ89M9GY5Z","18","         51.104"
"IXB2UBJ89M9GY5Z","19","         51.157"
"IXB2UBJ89M9GY5Z","20","         51.117"
"IXB2UBJ89M9GY5Z","21","         51.030"
"IXB2UBJ89M9GY5Z","22","         51.151"
"IXB2UBJ89M9GY5Z","23","         51.088"
"IXB2UBJ89M9GY5Z","24","         51.090"
"IXB2UBKC9TVFZNR","1","          0.000"
"IXB2UBKC9TVFZNR","2","          0.000"
"IXB2UBKC9TVFZNR","3","          0.000"
"IXB2UBKC9TVFZNR","4","          0.000"
"IXB2UBKC9TVFZNR","5","          0.000"
"IXB2UBKC9TVFZNR","6","          0.000"
"IXB2UBKC9TVFZNR","7","          0.000"
"IXB2UBKC9TVFZNR","8","          0.000"
"IXB2UBKC9TVFZNR","9","          0.000"
"IXB2UBKC9TVFZNR","10","          0.000"
"IXB2UBKC9TVFZNR","11","          0.000"
"IXB2UBKC9TVFZNR","12","          0.000"
"IXB2UBKC9TVFZNR","13","          0.000"
"IXB2UBKC9TVFZNR","14","          0.000"
"IXB2UBKC9TVFZNR","15","          0.000"
"IXB2UBKC9TVFZNR","16","          0.000"
"IXB2UBKC9TVFZNR","17","          0.000"
"IXB2UBKC9TVFZNR","18","          0.000"
"IXB2UBKC9TVFZNR","19","          0.000"
"IXB2UBKC9TVFZNR","20","          0.000"
"IXB2UBKC9TVFZNR","21","          0.186"
"IXB2UBKC9TVFZNR","22","          0.108"
"IXB2UBKC9TVFZNR","23","          0.110"
"IXB2UBKC9TVFZNR","24","          0.109"
"IXB2UBMQTOITCV7","1","         48.993"
"IXB2UBMQTOITCV7","2","         48.507"
"IXB2UBMQTOITCV7","3","         34.965"
"IXB2UBMQTOITCV7","4","         31.598"
"IXB2UBMQTOITCV7","5","         43.693"
"IXB2UBMQTOITCV7","6","         15.603"
"IXB2UBMQTOITCV7","7","          5.618"
"IXB2UBMQTOITCV7","8","         24.411"
"IXB2UBMQTOITCV7","9","         34.097"
"IXB2UBMQTOITCV7","10","         50.526"
"IXB2UBMQTOITCV7","11","         52.665"
"IXB2UBMQTOITCV7","12","         53.451"
"IXB2UBMQTOITCV7","13","         51.187"
"IXB2UBMQTOITCV7","14","         55.979"
"IXB2UBMQTOITCV7","15","         55.898"
"IXB2UBMQTOITCV7","16","         55.658"
"IXB2UBMQTOITCV7","17","         55.454"
"IXB2UBMQTOITCV7","18","         56.208"
"IXB2UBMQTOITCV7","19","         54.492"
"IXB2UBMQTOITCV7","20","         49.234"
"IXB2UBMQTOITCV7","21","         36.928"
"IXB2UBMQTOITCV7","22","         11.728"
"IXB2UBMQTOITCV7","23","          5.283"
"IXB2UBMQTOITCV7","24","         15.323"
"IXB2UBSA35VDAMT","1","          0.000"
"IXB2UBSA35VDAMT","2","          0.000"
"IXB2UBSA35VDAMT","3","          0.000"
"IXB2UBSA35VDAMT","4","          0.000"
"IXB2UBSA35VDAMT","5","          0.000"
"IXB2UBSA35VDAMT","6","          0.000"
"IXB2UBSA35VDAMT","7","          0.000"
"IXB2UBSA35VDAMT","8","          0.000"
"IXB2UBSA35VDAMT","9","          0.000"
"IXB2UBSA35VDAMT","10","          0.000"
"IXB2UBSA35VDAMT","11","          0.000"
"IXB2UBSA35VDAMT","12","          0.000"
"IXB2UBSA35VDAMT","13","          0.000"
"IXB2UBSA35VDAMT","14","          0.000"
"IXB2UBSA35VDAMT","15","          0.000"
"IXB2UBSA35VDAMT","16","          0.000"
"IXB2UBSA35VDAMT","17","          0.000"
"IXB2UBSA35VDAMT","18","          0.000"
"IXB2UBSA35VDAMT","19","          0.000"
"IXB2UBSA35VDAMT","20","          0.000"
"IXB2UBSA35VDAMT","21","          0.000"
"IXB2UBSA35VDAMT","22","          0.000"
"IXB2UBSA35VDAMT","23","          0.000"
"IXB2UBSA35VDAMT","24","          0.000"
"IXB2UC0OI1ZLFIK","1","          0.000"
"IXB2UC0OI1ZLFIK","2","          0.000"
"IXB2UC0OI1ZLFIK","3","          0.000"
"IXB2UC0OI1ZLFIK","4","          0.000"
"IXB2UC0OI1ZLFIK","5","          0.000"
"IXB2UC0OI1ZLFIK","6","          0.000"
"IXB2UC0OI1ZLFIK","7","          0.000"
"IXB2UC0OI1ZLFIK","8","          0.000"
"IXB2UC0OI1ZLFIK","9","          0.000"
"IXB2UC0OI1ZLFIK","10","          0.000"
"IXB2UC0OI1ZLFIK","11","          0.000"
"IXB2UC0OI1ZLFIK","12","          0.000"
"IXB2UC0OI1ZLFIK","13","          0.000"
"IXB2UC0OI1ZLFIK","14","          0.000"
"IXB2UC0OI1ZLFIK","15","          0.000"
"IXB2UC0OI1ZLFIK","16","          0.000"
"IXB2UC0OI1ZLFIK","17","          0.000"
"IXB2UC0OI1ZLFIK","18","          0.000"
"IXB2UC0OI1ZLFIK","19","          0.000"
"IXB2UC0OI1ZLFIK","20","          0.000"
"IXB2UC0OI1ZLFIK","21","          0.000"
"IXB2UC0OI1ZLFIK","22","          0.000"
"IXB2UC0OI1ZLFIK","23","          0.000"
"IXB2UC0OI1ZLFIK","24","          0.000"
"IXB2UC4BA91LCPD","1","          0.000"
"IXB2UC4BA91LCPD","2","          0.000"
"IXB2UC4BA91LCPD","3","          0.000"
"IXB2UC4BA91LCPD","4","          0.000"
"IXB2UC4BA91LCPD","5","          0.000"
"IXB2UC4BA91LCPD","6","          0.000"
"IXB2UC4BA91LCPD","7","          0.000"
"IXB2UC4BA91LCPD","8","          0.000"
"IXB2UC4BA91LCPD","9","          0.000"
"IXB2UC4BA91LCPD","10","          0.000"
"IXB2UC4BA91LCPD","11","          0.000"
"IXB2UC4BA91LCPD","12","          0.000"
"IXB2UC4BA91LCPD","13","          0.000"
"IXB2UC4BA91LCPD","14","          0.000"
"IXB2UC4BA91LCPD","15","          0.000"
"IXB2UC4BA91LCPD","16","          0.000"
"IXB2UC4BA91LCPD","17","          0.000"
"IXB2UC4BA91LCPD","18","          0.000"
"IXB2UC4BA91LCPD","19","          0.000"
"IXB2UC4BA91LCPD","20","          0.000"
"IXB2UC4BA91LCPD","21","          0.000"
"IXB2UC4BA91LCPD","22","          0.000"
"IXB2UC4BA91LCPD","23","          0.000"
"IXB2UC4BA91LCPD","24","          0.000"
"IXB2UCK7FU1MEWO","1","         23.781"
"IXB2UCK7FU1MEWO","2","         23.784"
"IXB2UCK7FU1MEWO","3","         23.799"
"IXB2UCK7FU1MEWO","4","         23.787"
"IXB2UCK7FU1MEWO","5","         23.786"
"IXB2UCK7FU1MEWO","6","         23.793"
"IXB2UCK7FU1MEWO","7","         23.774"
"IXB2UCK7FU1MEWO","8","         23.791"
"IXB2UCK7FU1MEWO","9","         23.791"
"IXB2UCK7FU1MEWO","10","         23.784"
"IXB2UCK7FU1MEWO","11","         23.789"
"IXB2UCK7FU1MEWO","12","         23.786"
"IXB2UCK7FU1MEWO","13","         23.791"
"IXB2UCK7FU1MEWO","14","         23.791"
"IXB2UCK7FU1MEWO","15","         23.795"
"IXB2UCK7FU1MEWO","16","         23.780"
"IXB2UCK7FU1MEWO","17","         23.804"
"IXB2UCK7FU1MEWO","18","         23.777"
"IXB2UCK7FU1MEWO","19","         23.696"
"IXB2UCK7FU1MEWO","20","         23.787"
"IXB2UCK7FU1MEWO","21","         23.777"
"IXB2UCK7FU1MEWO","22","         23.787"
"IXB2UCK7FU1MEWO","23","         23.791"
"IXB2UCK7FU1MEWO","24","         23.791"
"IXB2UCWMBVGNWLJ","1","          0.000"
"IXB2UCWMBVGNWLJ","2","          0.000"
"IXB2UCWMBVGNWLJ","3","          0.000"
"IXB2UCWMBVGNWLJ","4","          0.000"
"IXB2UCWMBVGNWLJ","5","          0.000"
"IXB2UCWMBVGNWLJ","6","          0.000"
"IXB2UCWMBVGNWLJ","7","          0.000"
"IXB2UCWMBVGNWLJ","8","          0.000"
"IXB2UCWMBVGNWLJ","9","          0.000"
"IXB2UCWMBVGNWLJ","10","          0.000"
"IXB2UCWMBVGNWLJ","11","          0.000"
"IXB2UCWMBVGNWLJ","12","          0.000"
"IXB2UCWMBVGNWLJ","13","          0.000"
"IXB2UCWMBVGNWLJ","14","          0.000"
"IXB2UCWMBVGNWLJ","15","          0.000"
"IXB2UCWMBVGNWLJ","16","          0.000"
"IXB2UCWMBVGNWLJ","17","          0.000"
"IXB2UCWMBVGNWLJ","18","          0.000"
"IXB2UCWMBVGNWLJ","19","          0.000"
"IXB2UCWMBVGNWLJ","20","          0.000"
"IXB2UCWMBVGNWLJ","21","          0.000"
"IXB2UCWMBVGNWLJ","22","          0.000"
"IXB2UCWMBVGNWLJ","23","          0.000"
"IXB2UCWMBVGNWLJ","24","          0.000"
"IXB2UD0TJ6E8AWB","1","          0.000"
"IXB2UD0TJ6E8AWB","2","          0.000"
"IXB2UD0TJ6E8AWB","3","          0.000"
"IXB2UD0TJ6E8AWB","4","          0.000"
"IXB2UD0TJ6E8AWB","5","          0.000"
"IXB2UD0TJ6E8AWB","6","          0.000"
"IXB2UD0TJ6E8AWB","7","          1.360"
"IXB2UD0TJ6E8AWB","8","          9.840"
"IXB2UD0TJ6E8AWB","9","         22.450"
"IXB2UD0TJ6E8AWB","10","         25.792"
"IXB2UD0TJ6E8AWB","11","         26.204"
"IXB2UD0TJ6E8AWB","12","         26.151"
"IXB2UD0TJ6E8AWB","13","         23.980"
"IXB2UD0TJ6E8AWB","14","         26.089"
"IXB2UD0TJ6E8AWB","15","         25.699"
"IXB2UD0TJ6E8AWB","16","         23.384"
"IXB2UD0TJ6E8AWB","17","         17.382"
"IXB2UD0TJ6E8AWB","18","         24.390"
"IXB2UD0TJ6E8AWB","19","         15.689"
"IXB2UD0TJ6E8AWB","20","          0.624"
"IXB2UD0TJ6E8AWB","21","          0.000"
"IXB2UD0TJ6E8AWB","22","          0.000"
"IXB2UD0TJ6E8AWB","23","          0.000"
"IXB2UD0TJ6E8AWB","24","          0.000"
"IXB2UD0Z9BNOUDJ","1","          0.000"
"IXB2UD0Z9BNOUDJ","2","          0.000"
"IXB2UD0Z9BNOUDJ","3","          0.000"
"IXB2UD0Z9BNOUDJ","4","          0.000"
"IXB2UD0Z9BNOUDJ","5","          0.000"
"IXB2UD0Z9BNOUDJ","6","          0.000"
"IXB2UD0Z9BNOUDJ","7","          0.000"
"IXB2UD0Z9BNOUDJ","8","          0.000"
"IXB2UD0Z9BNOUDJ","9","          0.000"
"IXB2UD0Z9BNOUDJ","10","          0.000"
"IXB2UD0Z9BNOUDJ","11","          0.000"
"IXB2UD0Z9BNOUDJ","12","          0.000"
"IXB2UD0Z9BNOUDJ","13","          0.000"
"IXB2UD0Z9BNOUDJ","14","          0.000"
"IXB2UD0Z9BNOUDJ","15","          0.000"
"IXB2UD0Z9BNOUDJ","16","          0.000"
"IXB2UD0Z9BNOUDJ","17","          0.000"
"IXB2UD0Z9BNOUDJ","18","          0.000"
"IXB2UD0Z9BNOUDJ","19","          0.000"
"IXB2UD0Z9BNOUDJ","20","          0.000"
"IXB2UD0Z9BNOUDJ","21","          0.000"
"IXB2UD0Z9BNOUDJ","22","          0.000"
"IXB2UD0Z9BNOUDJ","23","          0.000"
"IXB2UD0Z9BNOUDJ","24","          0.000"
"IXB2UDG6HN5UWOE","1","          2.027"
"IXB2UDG6HN5UWOE","2","          1.168"
"IXB2UDG6HN5UWOE","3","          0.494"
"IXB2UDG6HN5UWOE","4","          0.549"
"IXB2UDG6HN5UWOE","5","          0.755"
"IXB2UDG6HN5UWOE","6","          0.850"
"IXB2UDG6HN5UWOE","7","          0.952"
"IXB2UDG6HN5UWOE","8","          0.548"
"IXB2UDG6HN5UWOE","9","          0.127"
"IXB2UDG6HN5UWOE","10","          0.081"
"IXB2UDG6HN5UWOE","11","          0.000"
"IXB2UDG6HN5UWOE","12","          0.126"
"IXB2UDG6HN5UWOE","13","          0.083"
"IXB2UDG6HN5UWOE","14","          0.107"
"IXB2UDG6HN5UWOE","15","          0.209"
"IXB2UDG6HN5UWOE","16","          0.257"
